Id,First Name,Last Name,Stars,Position,Archetype,Overall,Height,Weight,School,Hometown,State,Carrying,Agility,Catching,Zone Coverage,Man Coverage,Football IQ,Kick Accuracy,Kick Power,Pass Block,Pass Rush,Punt Accuracy,Punt Power,Route Running,Run Block,Run Defense,Speed,Strength,Tackle,Throw Power,Throw Accuracy,Injury,Stamina,Discipline,Academic,Free Agency,Personality,Recruiting,Work Ethic,Progression,Potential,Year,Team,Redshirt,JerseyNum
12996,Shane,Butler,2,DT,Balanced,29,74,290,West Texas,Stinnett,TX,11,19,12,12,6,19,10,7,2,21,3,5,5,9,32,22,34,38,9,11,45,63,43,Average,Hometown hero,Average,Average,Lazy,51,B,2,115,FALSE,
15223,Phillip,Adams,4,WR,Speed,39,71,192,Barnegat,Barnegat,NJ,25,35,38,15,21,29,10,11,9,5,14,8,29,16,6,68,23,5,23,24,62,55,18,Average,Average,Average,Average,Average,40,C+,1,115,FALSE,
15100,Pat,Walker,4,DE,Balanced,37,74,272,Connally,Waco,TX,18,39,26,24,20,30,12,12,10,40,12,8,15,6,34,42,36,40,19,20,24,55,24,Has other priorities,Loyal,Average,Average,Average,43,B-,1,115,FALSE,
15854,Mat,Kazmir,3,FS,Ball Hawk,32,72,200,Reynoldsburg,Reynoldsburg,OH,17,36,33,33,35,22,8,9,3,1,3,7,4,6,22,46,16,24,15,10,57,46,45,Average,Average,Average,Average,Average,50,C+,1,115,FALSE,
15180,Wilton,Pankey,4,ILB,Speed,37,74,213,Lancaster Catholic,Lancaster,PA,18,38,24,45,39,28,12,11,11,17,15,12,10,6,45,56,40,39,15,21,26,58,42,Average,Average,Average,Multi-Sport,Average,50,C+,1,115,FALSE,
15542,PJ,Hagens,3,CB,Ball Hawk,32,70,183,Duncanville,Duncanville,TX,16,38,34,30,30,22,4,5,5,0,3,3,5,2,8,45,15,18,11,10,44,79,72,Class Clown,Average,Average,Average,Film Room Genius,36,C,1,115,FALSE,
15627,Haywood,Wick,3,QB,Scrambler,31,73,210,Mayfair,Lakewood,CA,32,31,15,18,10,28,6,3,8,5,4,3,9,9,9,59,29,20,27,29,51,38,49,Average,Average,Average,Average,Average,44,C+,1,115,FALSE,
15708,Vince,Pringle,3,OT,Pass Blocking,31,75,290,Capistrano Valley,Mission Viejo,CA,19,15,13,14,17,19,5,7,38,13,3,8,4,21,8,21,50,13,17,18,56,23,24,Has other priorities,Average,Average,Average,Average,31,C,1,115,FALSE,
15807,Fu-Te,Witzmann,3,OLB,Coverage,30,72,228,Sheyenne,West Fargo,ND,11,29,21,41,38,25,8,6,3,19,1,1,6,4,31,39,29,36,11,12,51,24,56,Average,Average,Dramatic,Average,Center of Attention,65,B,1,115,FALSE,
16127,Ben,Miller,3,DT,Balanced,31,74,285,Mullen,Denver,CO,20,25,21,18,20,25,2,3,8,30,9,5,8,9,29,26,39,33,11,10,71,57,50,Average,Average,Average,Average,Focuses on Max Reps,58,B+,1,115,FALSE,
16160,Joe,Kemp,3,RB,Speed,29,70,199,Boulder City,Boulder City,NV,18,29,14,20,13,23,6,9,23,8,8,7,4,7,3,64,18,16,15,16,70,39,37,Average,Average,Average,Average,Average,50,C+,1,115,FALSE,
16320,Lou,Jackson,3,TE,Receiving,30,74,235,Citrus Valley,Redlands,CA,21,33,35,17,17,22,4,9,29,16,10,7,19,30,20,38,46,15,10,14,44,57,54,Average,Average,Average,Average,Average,63,B+,1,115,FALSE,
16396,Rasheed,Wick,3,SS,Ball Hawk,32,70,197,Fern Creek,Louisville,KY,10,31,31,31,38,25,3,2,5,6,0,8,9,7,23,49,12,25,10,18,53,48,58,Average,Wants extensions,Average,Average,Average,56,B,1,115,FALSE,
16858,Dustin,Waldrop,2,OG,Pass Blocking,27,74,278,Suwannee,Live Oak,FL,13,14,12,14,11,15,1,8,37,12,9,1,7,18,6,15,40,14,5,9,44,38,75,Tutor,Average,Average,Multi-Sport,Average,43,C+,1,115,FALSE,
17501,Shon,Barlow,2,K,Balanced,26,73,182,Fortuna,Fortuna,CA,13,13,19,9,12,18,29,26,1,0,8,10,8,3,5,6,5,5,12,10,23,48,60,Average,Average,Average,Average,Average,23,C-,1,115,FALSE,
17825,Jerian,Scott,2,C,Run Blocking,26,75,298,La Grande,La Grande,OR,9,10,14,8,14,14,7,3,18,7,2,7,9,38,6,18,44,9,12,12,54,45,50,Average,Average,Average,Average,Average,43,C+,1,115,FALSE,
18037,Lorenzo,Farris,2,FB,Balanced,27,72,240,Ridgeland,Ridgeland,MS,10,22,15,13,8,20,9,4,36,12,7,10,5,32,16,33,36,5,8,12,58,44,61,Average,Adversarial,Average,Average,Lazy,52,B,1,115,FALSE,
16633,Jonathan,Toliver,3,CB,Zone Coverage,33,71,184,Fortuna,Fortuna,CA,11,33,14,48,27,24,6,2,1,7,2,7,2,1,14,46,13,15,18,19,57,71,26,Average,Average,Popular,Average,Average,60,B-,1,115,FALSE,
16760,Andrew,Gray,3,WR,Route Runner,32,68,179,Edgewood,Trenton,OH,18,32,31,18,13,24,5,6,7,7,1,2,32,16,2,51,18,0,11,18,42,51,53,Loves Learning,Highest bidder,Perfectionist,Prefers to play for a specific coach,Average,23,D,1,115,FALSE,
16929,Zach,Walton,2,OT,Pass Blocking,26,74,288,Braden River,Bradenton,FL,11,15,13,10,9,15,3,0,33,10,7,6,7,16,6,16,42,10,8,13,49,55,47,Average,Average,Lazy,Average,Average,57,B+,1,115,FALSE,
17049,David,Tuiasosopo,2,DE,Run Stopper,26,74,297,St. Paul's Episcopal,Mobile,AL,10,22,6,6,6,17,8,10,3,23,2,3,3,4,29,28,31,34,5,5,32,83,27,Average,Average,Average,Average,Average,55,C+,1,115,FALSE,
17536,Ross,Ertz,2,RB,Receiving,27,70,190,Steele,Cibolo,TX,14,29,27,13,14,20,0,3,15,7,9,5,29,7,8,49,10,8,5,11,50,40,42,Average,Average,Average,Average,Average,56,B-,1,115,FALSE,
17716,Blake,Bautista,2,OLB,Pass Rush,25,76,234,Sauk Rapids-Rice,Sauk Rapids,MN,8,30,13,14,19,19,9,6,1,34,3,2,6,1,24,36,21,31,13,6,49,62,70,Average,Average,Average,Average,Average,38,C,1,115,FALSE,
17885,Jusuf,McCoy,2,QB,Scrambler,25,74,225,Blessed Trinity,Roswell,GA,26,26,9,9,5,21,7,1,3,6,5,1,3,8,2,64,19,15,21,21,47,28,35,Average,I'm the starter,Average,Average,Focuses on Max Weight,31,D+,1,115,FALSE,
17994,First Name,Wilkinson,2,OG,Pass Blocking,28,74,283,Blackhawk,Beaver Falls,PA,7,12,5,8,6,17,7,8,36,12,4,8,10,23,9,18,40,14,8,9,57,36,52,Average,Average,Disruptive,Average,Average,54,C+,1,115,FALSE,
354,Garrett,Tazawa,4,OLB,Pass Rush,45,74,249,Kearny,San Diego,CA,20,50,18,34,32,36,11,13,9,58,11,11,15,7,44,57,43,50,24,21,64,50,3,Average,Average,Average,Open-Minded,Average,47,C,4,116,FALSE,
273,D.J.,Baylis,4,OG,Pass Blocking,48,76,276,Panther Creek,Cary,NC,22,33,19,24,21,36,10,6,56,21,12,10,13,37,12,28,68,22,19,20,44,41,68,Average,Loyal,Average,Average,Average,52,C+,4,116,FALSE,
640,Christin,Whitworth,3,ILB,Coverage,42,74,233,Arundel,Gambrills,MD,18,42,31,48,46,34,11,7,8,27,10,7,5,4,43,55,42,50,17,18,33,74,50,Average,I'm the starter,Average,Average,Average,70,A,4,116,FALSE,
327,Mike,Redding,4,FB,Blocking,47,72,242,Fort Zumwalt East,St. Peters,MO,33,38,26,16,18,36,15,9,59,15,10,16,7,55,9,47,57,23,19,20,36,61,58,Average,Hometown hero,Average,Average,Average,43,C+,4,116,FALSE,
821,Taurean,Payne,3,OT,Pass Blocking,42,75,302,Hanna,Brownsville,TX,15,22,14,13,14,34,5,1,47,19,9,4,8,32,7,27,61,23,11,14,61,71,78,Average,Average,Average,Average,Average,54,C+,4,116,FALSE,
905,Aqib,Nichols,3,DE,Speed Rusher,39,77,237,Regents,Austin,TX,19,42,15,11,11,30,8,2,3,44,7,7,4,8,32,54,38,42,11,17,36,61,67,Average,Average,Average,Average,Average,36,C,4,116,FALSE,
961,Victor,Saint Fleur,3,RB,Receiving,40,69,196,Wallenpaupack Area,Hawley,PA,32,42,42,14,13,31,8,8,32,6,6,6,30,7,4,64,23,15,14,14,66,48,34,Average,Average,Average,Average,Average,48,B-,4,116,FALSE,
994,Anthony,Santana,3,DT,Nose Tackle,45,75,311,Early County,Blakely,GA,20,34,19,20,16,33,10,5,6,35,9,7,4,4,47,27,62,49,12,19,48,75,36,Average,Hometown hero,Average,Average,Loud,70,A,4,116,FALSE,
1206,Joc,Beavan,3,WR,Route Runner,42,69,180,South Oak Cliff,Dallas,TX,30,47,43,17,22,30,11,3,9,9,6,5,42,16,5,57,22,5,15,15,30,42,51,Average,Average,Average,Average,Average,45,C,4,116,FALSE,
1474,Hernan,Okafor,3,CB,Zone Coverage,40,70,184,Reedy,Frisco,TX,19,43,14,52,37,30,8,6,2,9,9,7,6,8,10,55,16,18,17,15,41,62,66,Average,Average,Average,Average,Average,22,D+,4,116,FALSE,
1555,Erik,Bourgeois,3,QB,Scrambler,42,71,216,Lafayette Christian Academy,Lafayette,LA,33,39,14,16,18,38,9,7,8,12,9,6,9,4,4,76,37,15,42,35,22,67,68,Average,Average,Average,Prefers to play with former teammates,Average,66,A-,4,116,FALSE,
1648,Aaron,Smyly,3,P,Accuracy,32,74,180,Monroe Academy,Monroeville,AL,18,17,18,22,17,29,13,13,8,7,43,22,5,7,6,19,4,8,12,10,43,47,63,Average,Average,Average,Fanboy,Persistant,37,C+,4,116,FALSE,
2525,Nate,Dominguez,2,FS,Zone Coverage,34,70,191,Booker T. Washington,Pensacola,FL,16,44,20,45,27,31,2,8,11,8,6,3,13,8,25,47,14,21,14,13,42,37,24,Average,Average,Average,Average,Average,35,C,4,116,FALSE,
2670,Ben,Powell,2,TE,Receiving,32,75,244,North Miami,North Miami,FL,21,31,32,13,8,23,0,1,39,21,4,3,22,34,9,42,48,10,12,11,46,21,71,Frequent visits to the principal,Championship seeking,Average,Fanboy,Average,44,C,4,116,FALSE,
3402,Kenneth,Cunningham,2,SS,Ball Hawk,31,73,193,Foothill,Henderson,NV,8,28,28,35,35,21,8,7,1,1,6,11,12,7,25,49,19,21,14,14,80,29,57,Skips classes often,Average,Average,Average,Average,34,C-,4,116,FALSE,
3596,Kyle,Light,2,C,Run Blocking,35,77,299,Reeltown,Notasulga,AL,15,19,13,10,15,28,7,12,25,12,5,4,9,46,9,22,52,9,14,6,53,36,52,Average,Average,Book Worm,Average,Skips Leg Day,57,B-,4,116,FALSE,
2017,DeMarcus,Thomas,2,CB,Man Coverage,35,72,195,La Costa Canyon,Carlsbad,CA,7,37,16,34,51,21,11,6,5,6,6,9,16,3,10,47,14,20,8,6,37,51,16,Average,Average,Average,Is going to school mainly for academics,Average,52,C+,4,116,FALSE,
2155,Francisco,Taylor,2,RB,Receiving,35,71,194,Lake Brantley,Altamonte Springs,FL,20,39,37,14,12,20,2,6,27,8,5,11,29,5,10,62,19,14,13,9,41,37,80,Average,Average,Average,Prefers to play with former teammates,Average,42,C+,4,116,FALSE,
2242,Tavierre,Castillo,2,QB,Scrambler,34,73,234,Hinsdale South,Darien,IL,28,33,10,6,16,24,4,10,8,3,8,5,1,8,9,67,30,7,33,33,55,47,45,Borderline failing,Average,Average,Average,Average,47,C,4,116,FALSE,
2279,Manny,Putkonen,2,DE,Balanced,36,75,270,Jefferson Forest,Forest,VA,9,35,20,7,9,25,4,7,3,39,7,6,13,11,38,44,34,40,10,12,63,29,62,Tutor,Average,Average,Prefers to play for a specific coach,Persistant,48,C,4,116,FALSE,
2367,Justin,Shipley,2,WR,Red Zone Threat,35,75,226,Ida,Ida,MI,26,34,34,13,13,23,9,3,5,5,9,5,34,31,3,51,37,10,8,9,64,44,33,Average,Money motivated,Average,Average,Loud,53,C+,4,116,FALSE,
2974,Alex,Schult,2,OT,Run Blocking,39,76,306,Purnell Swett,Pembroke,NC,9,18,14,17,15,27,12,3,31,9,11,10,15,45,7,24,58,10,9,7,35,59,62,Sits at the front in class,Adversarial,Average,Average,Average,74,A,4,116,FALSE,
3125,Austin,Haley,2,FS,Zone Coverage,36,71,187,Cairo,Cairo,GA,13,42,14,44,31,35,10,4,3,3,2,8,10,10,19,54,17,19,10,6,69,82,53,Average,Average,Average,Average,Average,48,C+,4,116,FALSE,
3170,Oswaldo,Smith,2,ILB,Coverage,34,74,235,Hoover,Hoover,AL,9,38,19,38,42,24,11,8,8,22,6,6,9,7,37,49,38,37,5,5,78,26,81,Average,Average,Average,Average,Average,51,C+,4,116,FALSE,
5591,Pedro,Keller,3,DT,Pass Rusher,35,72,291,Pickens,Pickens,SC,16,37,19,19,18,28,7,3,7,34,11,2,11,9,31,36,37,44,11,18,54,65,56,Average,Average,Jokester,Average,Average,48,C+,3,116,FALSE,
5499,Nate,Maldonado,3,P,Power,27,73,187,Bullis,Potomac,MD,18,12,18,14,19,26,15,14,1,4,19,36,0,0,6,12,1,5,14,17,62,54,36,Average,Money motivated,Average,Average,Film Room Genius,24,C-,3,116,FALSE,
5510,Duke,Sensabaugh,3,OLB,Speed,36,73,219,Tuscaloosa Academy,Tuscaloosa,AL,17,37,17,37,35,27,6,8,1,18,10,6,10,6,37,64,36,43,16,19,85,51,68,Has other priorities,Drafted team discount,Teamwork,Average,Average,47,C+,3,116,FALSE,
5315,Reggie,Beavan,4,RB,Receiving,44,69,196,Old Mill,Millersville,MD,31,47,42,24,22,32,12,8,31,10,10,6,37,7,15,66,33,18,15,20,53,55,61,Average,Average,Average,Average,Average,50,B-,3,116,FALSE,
5810,Calais,Williams,3,OG,Balanced,38,76,299,West Albany,Albany,OR,18,18,17,19,19,23,5,11,39,16,3,3,10,39,12,22,56,17,11,18,47,64,94,Average,Average,Average,Prefers to play for a national championship contender,Average,44,B-,3,116,FALSE,
5898,Darrell,Gonzalez,3,FS,Ball Hawk,38,71,196,Central,Miami,FL,16,45,40,39,43,31,5,4,3,6,7,5,8,9,31,52,14,26,11,10,43,22,46,Average,Average,Intelligent,Average,Average,52,B,3,116,FALSE,
5944,Micah,Iupati,3,WR,Possesion,40,73,186,Champlin Park,Champlin,MN,21,36,51,18,18,26,10,11,7,4,8,10,38,17,7,50,27,7,18,12,64,37,31,Studies hard,Wants extensions,Average,Average,Average,43,C+,3,116,FALSE,
5979,Praise,Simonson,3,DE,Run Stopper,40,74,295,Campbell,Smyrna,GA,14,32,18,21,11,31,5,6,3,32,3,7,7,11,47,49,46,49,15,12,70,52,61,Skips classes often,Hometown hero,Average,Average,Hard-working,62,B,3,116,FALSE,
6207,Nick,Robertson,3,OT,Pass Blocking,38,74,303,Cathedral,Indianapolis,IN,19,17,11,11,15,28,1,4,45,12,3,10,3,28,8,24,56,20,14,19,74,28,49,Skips classes often,Average,Average,Average,Average,40,C+,3,116,FALSE,
6432,Adam,Vincent,3,CB,Ball Hawk,37,71,191,King's Academy,West Palm Beach,FL,13,39,40,44,37,26,9,2,6,6,5,7,9,7,13,49,16,17,11,17,43,61,13,Average,Adversarial,Average,Average,Quiet,54,B,3,116,FALSE,
6532,Mekale,Harkless,3,QB,Scrambler,34,73,224,Stephenville,Stephenville,TX,35,38,14,19,11,28,7,1,3,8,7,5,9,5,6,70,27,17,31,31,48,84,48,Average,Money motivated,Average,Average,Average,38,C-,3,116,FALSE,
6627,Rondae,Moskos,3,TE,Vertical Threat,35,76,226,Pontotoc,Pontotoc,MS,27,40,36,13,18,31,9,5,32,21,7,8,19,34,16,60,42,18,14,16,48,47,30,Average,Average,Average,Average,Average,63,B+,3,116,FALSE,
7250,Jose,Friedrich,2,ILB,Coverage,31,74,225,Eden Prairie,Eden Prairie,MN,13,32,17,39,41,19,7,5,1,18,6,5,9,2,35,42,31,41,14,6,33,57,63,Average,Average,Average,Average,Average,45,C,3,116,FALSE,
8197,Luka,Santana,2,C,Balanced,31,76,288,Penn Hills,Pittsburgh,PA,8,19,16,8,7,20,4,6,33,15,11,11,8,33,11,22,46,14,9,12,32,63,70,Average,Average,Reliable,Average,Average,45,C+,3,116,FALSE,
8704,Tani,Hernandez,1,K,Power,26,71,173,Byron Nelson,Trophy Club,TX,4,4,3,10,6,14,17,38,9,9,9,5,5,10,6,10,8,9,6,6,11,66,73,Distracted,Market-driven,Average,Average,Loud,60,B+,3,116,FALSE,
8867,Charles,Carroll,1,SS,Man Coverage,28,73,205,Goliad,Goliad,TX,10,28,11,21,43,14,12,9,10,10,9,8,3,4,25,51,12,12,4,6,28,55,51,Average,Average,Eccentric,Average,Average,74,B+,3,116,FALSE,
7034,Scott,McKenzie,2,OLB,Coverage,30,73,242,Sacred Heart,Ville Platte,LA,12,30,15,37,35,19,3,4,3,22,1,5,4,3,36,42,28,34,14,10,38,42,52,Average,Average,Average,Average,Average,46,C,3,116,FALSE,
7157,Joe,Harden,2,CB,Zone Coverage,36,71,179,Grapevine Faith Christian,Grapevine,TX,15,36,11,48,32,25,3,5,7,2,2,9,13,10,8,52,17,16,11,7,8,51,62,Average,Average,Average,Prefers to play for a recent national championship winner,Average,65,A,3,116,FALSE,
7231,Yoenis,Newton,2,QB,Balanced,34,74,211,Merritt Island,Merritt Island,FL,10,26,11,11,15,28,1,9,6,2,7,11,6,5,2,39,19,8,43,37,55,35,44,Average,Average,Average,Average,Average,66,B+,3,116,FALSE,
7262,Tyson,Turner,2,RB,Receiving,33,69,201,Chino Hills,Chino Hills,CA,16,34,35,12,6,22,9,2,21,12,9,6,23,11,4,58,17,13,9,13,41,25,37,Wants to finish degree,Average,Average,Average,Average,45,C,3,116,FALSE,
7428,George,Moseley,2,DE,Run Stopper,31,76,292,Wakulla,Crawfordville,FL,11,26,10,14,10,25,4,11,8,24,2,4,6,5,39,41,36,36,6,14,42,76,42,Average,Adversarial,Average,Prefers to play for a national championship contender,Average,64,A,3,116,FALSE,
7567,Golden,Perkins,2,WR,Red Zone Threat,32,75,224,Wakefield,Raleigh,NC,18,34,34,10,6,20,8,3,2,1,6,1,31,33,6,44,35,4,9,9,49,40,55,Average,Average,Teamwork,Multi-Sport,Average,43,C,3,116,FALSE,
7708,Pharoah,Fields,2,OT,Pass Blocking,32,75,290,Locust Grove,Locust Grove,OK,8,16,10,9,11,25,7,9,39,10,1,7,12,22,3,18,47,14,6,7,54,8,70,Average,Average,Reliable,Prefers to play for a team where he can start immediately,Average,50,B-,3,116,FALSE,
8120,Jeff,Noel,2,OG,Pass Blocking,33,77,293,DeLand,DeLand,FL,12,14,13,9,8,21,8,2,40,16,8,7,9,25,9,20,51,8,11,11,31,31,33,Teacher's Pet,Average,Average,Average,Average,45,B-,3,116,FALSE,
10277,Arnold,Smith,4,CB,Man Coverage,41,72,189,Hilmar,Hilmar,CA,25,47,13,38,53,31,7,11,11,16,10,12,20,13,18,56,15,24,22,24,62,47,30,Average,Average,Sloppy,Average,Average,50,B-,2,116,FALSE,
10526,Cameron,Diaz,3,ILB,Run Stopper,34,75,242,Hand,Madison,CT,16,26,16,33,26,27,9,9,5,16,3,10,5,3,47,41,45,38,10,10,55,48,77,Values academics,Average,Average,Average,Average,52,B,2,116,FALSE,
10337,Clinton,Marte,4,FB,Blocking,39,73,243,Assumption,Napoleonville,LA,21,26,24,20,18,30,14,6,52,12,12,9,11,49,13,40,50,19,15,15,96,25,43,Average,Average,Average,Average,Average,57,A-,2,116,FALSE,
10315,Brock,Bass,4,OLB,Run Stopper,37,75,253,Kingwood,Kingwood,TX,18,30,17,29,29,32,8,6,10,21,12,7,12,6,48,46,51,43,23,17,17,72,39,Average,Average,Eccentric,Prefers to play for a national championship contender,Average,36,C+,2,116,FALSE,
10810,Carlos,Ford,3,RB,Receiving,36,70,195,Commerce,Commerce,GA,26,38,35,19,14,25,2,7,23,3,3,8,29,8,8,61,23,13,13,14,66,94,54,More likely to get academic probation,Average,Average,Prefers to play for a specific coach,Average,27,D+,2,116,FALSE,
10896,Evan,Diggs,3,WR,Route Runner,36,69,176,Langdon,Langdon,ND,26,40,31,19,18,28,2,5,3,8,4,9,33,12,2,57,16,10,14,10,50,26,59,Distracted,Average,Average,Average,Average,48,C+,2,116,FALSE,
10958,Cody,Hickey,3,OG,Run Blocking,35,76,296,First Coast,Jacksonville,FL,18,16,12,18,17,21,7,7,29,15,5,2,8,45,8,21,48,20,17,17,65,31,40,Average,Average,Selfish,Average,Lazy,47,C,2,116,FALSE,
10988,Jeremiah,Donaldson,3,QB,Scrambler,35,73,222,Byron Nelson,Trophy Club,TX,35,31,13,13,15,30,4,6,3,4,9,2,9,4,8,68,31,15,31,35,44,54,53,Average,Wants extensions,Average,Average,Skips Leg Day,54,B+,2,116,FALSE,
11160,Woodrow,Gonzalez,3,DE,Run Stopper,33,75,283,Eastmoor Academy,Columbus,OH,14,27,17,13,16,27,9,9,5,28,3,1,5,3,37,40,43,36,15,15,68,70,63,Sits at the back in class,Wants extensions,Average,Average,Working-Class mentality,55,B+,2,116,FALSE,
11403,Ben,Collison,3,OT,Pass Blocking,35,75,273,Walhalla,Walhalla,SC,13,20,13,17,16,26,11,3,44,10,7,5,10,27,5,23,47,15,15,16,38,59,70,Average,Average,Average,Average,Average,48,C+,2,116,FALSE,
11639,Mike,Howard,3,C,Balanced,32,75,287,Oak Ridge,Orlando,FL,11,18,23,17,10,21,8,3,37,17,2,11,1,33,19,21,44,12,11,11,28,72,17,Skips classes often,Average,Average,Average,Average,20,D-,2,116,FALSE,
11697,Josh,Youman,3,DT,Balanced,32,73,303,West Salem,Salem,OR,15,31,22,17,10,24,9,4,5,31,10,4,9,8,33,25,36,37,14,13,58,37,27,Average,Championship seeking,Average,Average,Average,46,C+,2,116,FALSE,
12508,DeAngelo,Matthews,2,TE,Blocking,28,77,257,Columbia,Lake City,FL,18,26,26,10,13,19,5,11,32,20,4,8,16,33,6,37,46,8,8,7,65,61,65,Average,Average,Jokester,Average,Quiet,66,B,2,116,FALSE,
12658,Caris,Lindsay,2,FS,Zone Coverage,31,71,201,Pleasant Valley,Chico,CA,11,31,15,44,26,23,10,7,0,6,7,4,4,3,22,49,13,16,8,12,55,69,61,Average,Average,Average,Prefers to play for a recent national championship winner,Average,57,B+,2,116,FALSE,
13304,Harry,Jones,2,SS,Run Stopper,28,71,215,North Oconee,Bogart,GA,12,29,14,24,26,17,11,3,5,6,5,4,3,4,30,46,28,29,5,6,50,32,40,Borderline failing,Wants extensions,Average,Average,Loud,55,B+,2,116,FALSE,
13712,Xavien,Ridgeway,1,K,Accuracy,22,71,199,St. Mary Catholic Central,Monroe,MI,6,4,1,8,4,16,33,14,8,0,9,2,2,3,6,5,5,2,7,0,41,55,61,Average,Loyal,Lazy,Prefers to play in a different state,Average,42,C+,2,116,FALSE,
12030,Anthony,House,2,OLB,Coverage,28,72,233,Sickles,Tampa,FL,9,28,10,32,35,21,3,6,4,18,9,5,7,10,30,40,33,32,8,10,60,47,57,Average,Highest bidder,Average,Average,Average,41,C+,2,116,FALSE,
12158,Phil,Jensen,2,DE,Run Stopper,30,76,279,North Marion,Citra,FL,14,22,10,14,12,19,3,6,2,25,6,0,9,5,35,35,37,38,6,11,54,62,37,Studies hard,Average,Average,Average,Average,48,B-,2,116,FALSE,
12232,Jose,Allen,2,WR,Red Zone Threat,30,75,214,Los Lunas,Los Lunas,NM,18,26,27,6,8,20,11,9,9,7,3,5,28,30,9,50,33,7,7,9,63,63,29,Average,Highest bidder,Average,Average,Average,61,B,2,116,FALSE,
12277,Weston,Escobar,2,RB,Receiving,32,68,205,St. Paul's,Covington,LA,23,38,30,9,11,17,9,9,22,10,2,8,30,11,7,59,19,7,6,7,27,80,64,Sits at the front in class,Championship seeking,Average,Average,Average,56,C+,2,116,FALSE,
12825,Deunte,Levine,2,OT,Pass Blocking,32,77,292,Navarre,Navarre,FL,5,17,13,7,13,21,5,8,38,10,3,9,2,26,4,19,48,6,7,12,87,52,50,Average,Average,Average,Fanboy,Average,43,C+,2,116,FALSE,
12876,Cody,Ramirez,2,CB,Zone Coverage,30,71,186,Upson-Lee,Thomaston,GA,13,38,16,44,26,17,3,6,9,4,2,3,9,1,10,42,6,11,7,6,18,38,39,Average,Average,Average,Average,Average,47,B-,2,116,FALSE,
13151,Jakob,Herrera,2,QB,Pocket,27,75,231,Cinnaminson,Cinnaminson,NJ,5,5,7,9,9,15,6,6,5,9,8,6,6,0,4,31,12,7,43,37,58,40,16,Sits at the front in class,Average,Impatient,Average,Average,43,C+,2,116,FALSE,
13231,Miguel,Butler,2,FS,Zone Coverage,28,72,198,Mooresville,Mooresville,IN,10,37,14,39,22,21,4,7,1,4,11,8,8,5,14,43,6,19,7,12,44,35,57,Average,Wants extensions,Average,Fanboy,Average,46,C+,2,116,FALSE,
15232,Steven,Friedrich,4,QB,Pocket,35,77,223,Anna,Anna,OH,16,17,22,20,21,29,12,6,6,13,9,6,10,5,8,36,21,17,45,44,41,66,27,Average,Average,Extroverted,Prefers to play for an up-and-coming team,Working-Class mentality,42,C+,1,116,FALSE,
16949,Madison,Ward,2,TE,Blocking,23,76,247,Valley Center,Valley Center,CA,16,20,23,6,8,14,8,8,31,10,7,2,9,29,10,31,39,8,6,12,46,43,49,Average,Average,Intelligent,Prefers to play for a recent national championship winner,Average,43,B-,1,116,FALSE,
15292,Parker,Boling,4,OT,Pass Blocking,39,76,283,Weaver,Weaver,AL,16,28,24,18,20,28,9,14,44,19,7,6,12,34,14,24,51,20,22,15,38,46,41,Average,Average,Average,Prefers to play for a recent national championship winner,Average,63,B-,1,116,FALSE,
15285,Kelvin,Sanchez,4,FS,Zone Coverage,37,71,196,Fellowship Christian,Roswell,GA,22,44,9,51,33,30,15,11,6,5,14,8,14,14,25,52,12,29,21,20,84,69,66,Average,Average,Average,Average,Persistant,46,B-,1,116,FALSE,
15754,Brady,Shead,3,WR,Route Runner,33,69,169,Randolph,Randolph,NJ,25,33,33,11,19,24,2,3,7,7,6,4,34,12,9,48,17,2,11,16,44,38,47,Average,Drafted team discount,Reliable,Average,Focuses on Max Weight,46,C+,1,116,FALSE,
15841,Zach,Sefolosha,3,DE,Speed Rusher,31,76,235,Washington,Tulsa,OK,10,33,13,17,19,24,6,6,9,37,5,9,1,1,24,42,31,32,15,14,14,47,58,Average,Average,Average,Prefers to play for a team where he can start immediately,Average,57,B,1,116,FALSE,
15904,Alex,Parks,3,OG,Pass Blocking,34,78,292,Loranger,Loranger,LA,18,13,15,19,16,24,8,9,44,12,9,5,9,26,12,21,48,11,15,17,47,50,47,Studies hard,Loyal,Average,Average,Average,47,C,1,116,FALSE,
15931,Trey,Franklin,3,CB,Zone Coverage,31,70,177,Grimsley,Greensboro,NC,18,33,14,43,27,20,1,3,8,9,9,5,7,6,8,44,15,14,16,15,46,60,69,Sits at the front in class,Average,Average,Average,Average,56,C+,1,116,FALSE,
16310,Eric,Benoit,3,RB,Speed,28,71,197,Katy,Katy,TX,19,25,14,17,19,25,3,8,18,9,7,7,8,2,2,59,19,13,13,12,52,68,24,Less likely to get academic probation,Average,Vindictive,Average,Average,50,C+,1,116,FALSE,
16444,Yefri,Diaz,3,DT,Pass Rusher,30,75,277,Cary-Grove,Cary,IL,17,34,17,17,19,22,9,7,10,30,5,9,8,5,29,30,32,37,10,13,56,35,56,Average,Wants extensions,Selfish,Average,Average,53,B-,1,116,FALSE,
16532,Garrison,Ficken,3,ILB,Run Stopper,31,74,242,Mansfield Summit,Arlington,TX,14,25,12,30,29,21,9,5,8,18,2,5,10,3,44,39,43,34,14,11,26,25,73,Average,Average,Average,Average,Average,57,B-,1,116,FALSE,
